x,y,z,
0.000000000,-11.644933210,17.931624655,
0.000000000,-11.469731682,18.003872395,
0.000000000,-11.298766874,18.081806764,
0.000000000,-11.131921091,18.165644213,
0.000000000,-10.969063110,18.255586674,
0.000000000,-10.810047848,18.351819550,
0.000000000,-10.654716005,18.454509461,
0.000000000,-10.502893644,18.563801669,
0.000000000,-10.354391772,18.679817233,
0.000000000,-10.209005879,18.802649804,
0.000000000,-10.066515519,18.932362150,
0.000000000,-9.926683831,19.068982220,
0.000000000,-9.789257221,19.212499064,
0.000000000,-9.653965021,19.362858287,
0.000000000,-9.520519360,19.519957417,
0.000000000,-9.388615140,19.683640977,
0.000000000,-9.257930316,19.853695632,
0.000000000,-9.128126460,20.029845437,
0.000000000,-8.998849732,20.211747422,
0.000000000,-8.869732353,20.398987847,
0.000000000,-8.740394684,20.591079494,
0.000000000,-8.610447994,20.787460325,
0.000000000,-8.479498054,20.987494157,
0.000000000,-8.347149576,21.190473707,
0.000000000,-8.213011610,21.395626732,
0.000000000,-8.076703846,21.602125706,
0.000000000,-7.937863764,21.809101449,
0.000000000,-7.796154476,22.015661083,
0.000000000,-7.651273009,22.220910302,
0.000000000,-7.502958624,22.423979614,
0.000000000,-7.351000738,22.624053952,
0.000000000,-7.195245896,22.820404485,
0.000000000,-7.035603179,23.012421080,
0.000000000,-6.872047519,23.199643620,
0.000000000,-6.704620392,23.381789994,
0.000000000,-6.533427621,23.558778914,
0.000000000,-6.358634090,23.730745491,
0.000000000,-6.180455557,23.898048436,
0.000000000,-5.999147887,24.061267961,
0.000000000,-5.814994258,24.221194245,
0.000000000,-5.628291106,24.378807139,
0.000000000,-5.439333501,24.535247878,
0.000000000,-5.248400747,24.691784183,
0.000000000,-5.055742846,24.849769995,
0.000000000,-4.861568322,25.010600834,
0.000000000,-4.666033725,25.175665101,
0.000000000,-4.469235036,25.346291410,
0.000000000,-4.271200953,25.523690450,
0.000000000,-4.071888100,25.708889657,
0.000000000,-3.871178100,25.902657494,
0.000000000,-3.668876589,26.105413397,
0.000000000,-3.464714422,26.317118819,
0.000000000,-3.258351630,26.537144457,
0.000000000,-3.049385157,26.764110032,
0.000000000,-2.837361934,26.995695532,
0.000000000,-2.621799589,27.228429795,
0.000000000,-2.402217681,27.457473741,
0.000000000,-2.178182618,27.676434292,
0.000000000,-1.949368677,27.877270856,
0.000000000,-1.715634939,28.050383302,
0.000000000,-1.477112581,28.184987056,
0.000000000,-1.234288822,28.269861802,
0.000000000,-0.988065085,28.294482030,
0.000000000,-0.739762613,28.250394427,
0.000000000,-0.491055409,28.132545534,
0.000000000,-0.243830248,27.940178953,
0.000000000,-0.000000000,27.677003310,
